
Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Sala atribuída à aula;Lotação da sala
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;14:30:00;16:00:00;26/09/2022;B2.02;60
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;14:30:00;16:00:00;19/09/2022;C5.06;70
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;14:30:00;16:00:00;12/09/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;25/11/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;18/11/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;11/11/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;04/11/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;28/10/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;21/10/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;14/10/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;07/10/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;30/09/2022;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299TP08;LTDSeg-A1;1;Sex;14:00:00;17:00:00;23/09/2022;;
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;13/12/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;06/12/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;29/11/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;22/11/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;15/11/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;08/11/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;25/10/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;18/10/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;11/10/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;04/10/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;27/09/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Ter;11:00:00;12:30:00;20/09/2022;1,00E+08;50
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;15/12/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;24/11/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;17/11/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;10/11/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;03/11/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;27/10/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;20/10/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;13/10/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;06/10/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;29/09/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;22/09/2022;AA3.24;30
LS, LS-PL;Objecto e Método da Sociologia;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;15/09/2022;;
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;14/12/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;07/12/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;30/11/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;23/11/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;16/11/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;09/11/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;02/11/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;26/10/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;19/10/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;12/10/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;28/09/2022;2,00E+10;50
LP;Competências Académicas I;L5205PL01;PA1;32;Qua;14:30:00;16:00:00;21/09/2022;2,00E+10;50
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;06/12/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;29/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;22/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;15/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;08/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;25/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;18/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;11/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;04/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;27/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;20/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Ter;18:00:00;19:30:00;13/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;15/12/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;24/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;17/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;10/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;27/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;20/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;13/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;06/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;29/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;22/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Qui;18:00:00;19:30:00;15/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;16/12/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;09/12/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;02/12/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;25/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;18/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;11/11/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;28/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;21/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;14/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;07/10/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;30/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;23/09/2022;C5.06;70
LEI, LEI-PL;Probabilidades e Processos Estocásticos;PPETP03;EI-PL-B2, EI-PL-B1;57;Sex;18:00:00;19:30:00;16/09/2022;;
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;13:30:00;15:30:00;07/12/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;13:30:00;15:30:00;30/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;13:30:00;15:30:00;23/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;13:30:00;15:30:00;16/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;13:30:00;15:30:00;09/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;15:30:00;17:30:00;07/12/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;15:30:00;17:30:00;30/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;15:30:00;17:30:00;23/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;15:30:00;17:30:00;16/11/2022;Auditório Silva Leal;60
PGDCom, MPCPCJR, MPSS;Psicologia Comunitária;M7403TP02;MPCPCJRA1;44;Qua;15:30:00;17:30:00;09/11/2022;Auditório Silva Leal;60
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;06/12/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;29/11/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;22/11/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;15/11/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;08/11/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;25/10/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;18/10/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;11/10/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;04/10/2022;Auditório 4;250
CIESPP;Relações Europa-África;02077TP01;CI-ESPP-2;33;Ter;18:00:00;20:00:00;27/09/2022;Auditório 4;250
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;10/10/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;03/10/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;26/09/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;19/09/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;20:00:00;17/10/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;10/10/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;03/10/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;26/09/2022;1,00E+03;50
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;19/09/2022;1,00E+03;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;28/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;21/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;14/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;07/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;31/10/2022;;
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;24/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;17/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;10/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;03/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;26/09/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;19/09/2022;;
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;18:00:00;19:30:00;12/09/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;28/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;21/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;14/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;07/11/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;31/10/2022;;
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;24/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;17/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;10/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;03/10/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;26/09/2022;1,00E+07;50
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;19/09/2022;;
LSS-PL;Métodos e Técnicas de Investigação em Ciências Sociais;01191TP04;SS-PL-B2;20;Seg;16:30:00;18:00:00;12/09/2022;1,00E+07;50
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;13/12/2022;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;06/12/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;29/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;22/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;15/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;08/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;25/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;18/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;11/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;04/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;27/09/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Ter;09:30:00;11:00:00;20/09/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;09/12/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;02/12/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;25/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;18/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;11/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;04/11/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;28/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;21/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;14/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;07/10/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;30/09/2022;C5.07;68
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL17;GILA2;37;Sex;11:00:00;12:30:00;23/09/2022;C5.07;68
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;13/12/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;06/12/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;29/11/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;22/11/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;15/11/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;08/11/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;25/10/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;18/10/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;11/10/2022;;
ESS, MESS;História da Economia Social;M6900TP01;PG ESS;14;Ter;18:00:00;20:00:00;04/10/2022;;
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Seg;14:30:00;16:00:00;31/10/2022;B2.01;52
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Seg;13:00:00;14:30:00;31/10/2022;B2.01;52
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Sex;14:30:00;16:00:00;02/12/2022;;
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;29/11/2022;;
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;22/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;15/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;08/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;29/11/2022;;
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;22/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;15/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;08/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Sex;13:00:00;14:30:00;02/12/2022;;
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;24/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;17/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;10/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;03/11/2022;C3.01;54
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;13:00:00;14:30:00;24/11/2022;C3.01;54
